codigo,descricao,salario_medio_atual,modelo_vencedor,score,previsao_5,previsao_10,previsao_15,previsao_20,tendencia_salarial,tendencia_mercado
203005,Pesquisador em Biologia Ambiental,2503.5,XGBoost,0.9999641097481352,2498.957763671875,2498.957763671875,2498.957763671875,2498.957763671875,Estável,RETRAÇÃO LEVE
203010,Pesquisador em Biologia Animal,1838.5,XGBoost,0.9999604698313587,1838.9935302734375,1838.9935302734375,1838.9935302734375,1838.9935302734375,Estável,CRESCIMENTO LEVE
203015,Pesquisador em Biologia de Microorganismos e Parasitas,2651.0,XGBoost,0.9999613058176688,2642.384521484375,2642.384521484375,2642.384521484375,2642.384521484375,Estável,RETRAÇÃO LEVE
203020,Pesquisador em Biologia Humana,1476.5,XGBoost,0.9999721058054316,1485.76904296875,1485.76904296875,1485.76904296875,1485.76904296875,Estável,RETRAÇÃO LEVE
203025,Pesquisador em Biologia Vegetal,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
203105,Pesquisador em Ciencias da Computacao e Informatica,2983.666666666667,XGBoost,0.9999718846412848,2984.519775390625,2984.519775390625,2984.519775390625,2984.519775390625,Estável,CRESCIMENTO LEVE
203110,Pesquisador em Ciencias da Terra e Meio Ambiente,3015.833333333333,XGBoost,0.9999688788437593,3007.7001953125,3007.7001953125,3007.7001953125,3007.7001953125,Estável,RETRAÇÃO LEVE
203115,Pesquisador em Fisica,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
203120,Pesquisador em Matematica,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
203125,Pesquisador em Quimica,1676.5,XGBoost,0.9999600143702551,1680.4466552734375,1680.4466552734375,1680.4466552734375,1680.4466552734375,Estável,RETRAÇÃO LEVE
203205,Pesquisador de Engenharia Civil,3600.0,Fallback,0.0,3600.0,3600.0,3600.0,3600.0,Estável,RETRAÇÃO LEVE
203210,Pesquisador de Engenharia e Tecnologia (Outras Areas da Engenharia),3922.653846153846,XGBoost,0.9999650348072214,3921.95361328125,3921.95361328125,3921.95361328125,3921.95361328125,Estável,RETRAÇÃO LEVE
203215,Pesquisador de Engenharia Eletrica e Eletronica,3659.885714285714,XGBoost,0.9999630591157589,3652.699462890625,3652.699462890625,3652.699462890625,3652.699462890625,Estável,RETRAÇÃO LEVE
203220,Pesquisador de Engenharia Mecanica,4980.75,XGBoost,0.9999614656829192,4965.0009765625,4965.0009765625,4965.0009765625,4965.0009765625,Estável,RETRAÇÃO LEVE
203225,"Pesquisador de Engenharia Metalurgica, de Minas e de Materiais",2511.6000000000004,XGBoost,0.9999735355691052,2511.09716796875,2511.09716796875,2511.09716796875,2511.09716796875,Estável,RETRAÇÃO LEVE
203230,Pesquisador de Engenharia Quimica,,Fallback_after_preproc,0.0,0.0,0.0,0.0,0.0,Sem dados,Sem dados
203305,Pesquisador de Clinica Medica,7615.0,XGBoost,0.9999713501862976,7609.21142578125,7609.21142578125,7609.21142578125,7609.21142578125,Estável,CRESCIMENTO LEVE
203310,Pesquisador de Medicina Basica,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
203315,Pesquisador em Medicina Veterinaria,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
203320,Pesquisador em Saude Coletiva,1302.0,Linear,1.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
203405,Pesquisador em Ciencias Agronomicas,5600.666666666667,XGBoost,0.9999735209894121,5597.9150390625,5597.9150390625,5597.9150390625,5597.9150390625,Estável,CRESCIMENTO LEVE
203410,Pesquisador em Ciencias da Pesca e Aquicultura,6285.75,Linear,1.0,-2020.5,-10326.75,-18633.0,-26939.25,Decrescente,CRESCIMENTO LEVE
203415,Pesquisador em Ciencias da Zootecnia,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
203420,Pesquisador em Ciencias Florestais,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
203505,Pesquisador em Ciencias Sociais e Humanas,2925.5,XGBoost,0.9999733725235969,2917.598876953125,2917.598876953125,2917.598876953125,2917.598876953125,Estável,CRESCIMENTO LEVE
203510,Pesquisador em Economia,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
203515,Pesquisador em Ciencias da Educacao,1701.3333333333333,XGBoost,0.9999599514039186,1701.79296875,1701.79296875,1701.79296875,1701.79296875,Estável,CRESCIMENTO LEVE
203520,Pesquisador em Historia,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,CRESCIMENTO LEVE
203525,Pesquisador em Psicologia,4330.5,Linear,1.0,19473.0,34615.5,49758.0,64900.5,Crescente,RETRAÇÃO LEVE
204105,Perito Criminal,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
211105,Atuario,3475.5,XGBoost,0.9999729186791091,3466.33837890625,3466.33837890625,3466.33837890625,3466.33837890625,Estável,RETRAÇÃO LEVE
211110,Especialista em Pesquisa Operacional,5143.828571428572,XGBoost,0.9999600815270223,5126.15673828125,5126.15673828125,5126.15673828125,5126.15673828125,Estável,RETRAÇÃO LEVE
211115,Matematico,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
211120,Matematico Aplicado,4301.0,Fallback,0.0,4301.0,4301.0,4301.0,4301.0,Estável,CRESCIMENTO LEVE
211205,Estatistico,1884.3333333333333,XGBoost,0.999978411110352,1885.201904296875,1885.201904296875,1885.201904296875,1885.201904296875,Estável,RETRAÇÃO LEVE
211210,Estatistico (Estatistica Aplicada),2101.0,Linear,1.0,-1894.0,-5889.0,-9884.0,-13879.0,Decrescente,CRESCIMENTO LEVE
211215,Estatistico Teorico,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
212205,Engenheiro de Aplicativos em Computacao,2442.7176113360324,XGBoost,0.9999709872289572,2471.59912109375,2471.59912109375,2471.59912109375,2471.59912109375,Estável,CRESCIMENTO LEVE
212210,Engenheiro de Equipamentos em Computacao,1526.5,XGBoost,0.999980862179666,1526.2998046875,1526.2998046875,1526.2998046875,1526.2998046875,Estável,CRESCIMENTO LEVE
212215,Engenheiros de Sistemas Operacionais em Computacao,5318.343913043478,XGBoost,0.999972372775467,5316.43408203125,5316.43408203125,5316.43408203125,5316.43408203125,Estável,CRESCIMENTO LEVE
212305,Administrador de Banco de Dados,3146.376923076923,XGBoost,0.9999722009585983,3145.139404296875,3145.139404296875,3145.139404296875,3145.139404296875,Estável,RETRAÇÃO LEVE
212310,Administrador de Redes,2240.6572890025577,XGBoost,0.9999699443336387,2240.160400390625,2240.160400390625,2240.160400390625,2240.160400390625,Estável,CRESCIMENTO LEVE
212315,Administrador de Sistemas Operacionais,3949.958333333334,XGBoost,0.9999658342191262,3938.8291015625,3938.8291015625,3938.8291015625,3938.8291015625,Estável,CRESCIMENTO LEVE
212320,Administrador em Segurança da Informação,3442.3197940503433,XGBoost,0.9999644494444083,3442.18505859375,3442.18505859375,3442.18505859375,3442.18505859375,Estável,CRESCIMENTO LEVE
212405,Analista de Desenvolvimento de Sistemas,3965.2848316935024,XGBoost,0.9999724387626037,3960.55517578125,3960.55517578125,3960.55517578125,3960.55517578125,Estável,CRESCIMENTO LEVE
212410,Analista de Redes e de Comunicacao de Dados,2615.1875,XGBoost,0.9999678606776354,2610.6328125,2610.6328125,2610.6328125,2610.6328125,Estável,CRESCIMENTO LEVE
212415,Analista de Sistemas de Automacao,4619.796551724137,XGBoost,0.9999746920409031,4608.66064453125,4608.66064453125,4608.66064453125,4608.66064453125,Estável,CRESCIMENTO LEVE
212420,Analista de Suporte Computacional,2104.95592122654,XGBoost,0.9999691158258773,2101.892333984375,2101.892333984375,2101.892333984375,2101.892333984375,Estável,CRESCIMENTO LEVE
213105,Fisico,1151.0,Linear,1.0,396.0,-359.0,-1114.0,-1869.0,Decrescente,RETRAÇÃO LEVE
213110,Fisico (Acustica),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213115,Fisico (Atomica e Molecular),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213120,Fisico (Cosmologia),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213125,Fisico (Estatistica e Matematica),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213130,Fisico (Fluidos),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213135,Fisico (Instrumentacao),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213140,Fisico (Materia Condensada),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213145,Fisico (Materiais),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213150,Fisico (Medicina),1302.0,XGBoost,0.9999734529536337,1303.1749267578125,1303.1749267578125,1303.1749267578125,1303.1749267578125,Estável,RETRAÇÃO LEVE
213155,Fisico (Nuclear e Reatores),8644.25,Linear,1.0,-3134.5,-14913.25,-26692.0,-38470.75,Decrescente,RETRAÇÃO LEVE
213160,Fisico (Optica),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213165,Fisico (Particulas e Campos),1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
213170,Fisico (Plasma),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213175,Fisico (Termica),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213205,Quimico,3758.5833333333335,XGBoost,0.9999859435245418,3757.013671875,3757.013671875,3757.013671875,3757.013671875,Estável,RETRAÇÃO LEVE
213210,Quimico Industrial,2836.1666666666665,XGBoost,0.999962055465378,2840.0869140625,2840.0869140625,2840.0869140625,2840.0869140625,Estável,CRESCIMENTO LEVE
213215,Tecnólogo em Processos Químicos,2351.25,XGBoost,0.9999662009798458,2346.348388671875,2346.348388671875,2346.348388671875,2346.348388671875,Estável,RETRAÇÃO LEVE
213305,Astronomo,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213310,Geofisico Espacial,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213315,Meteorologista,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213405,Geologo,8796.5,XGBoost,0.9999619660871769,8766.6826171875,8766.6826171875,8766.6826171875,8766.6826171875,Estável,RETRAÇÃO LEVE
213410,Geologo de Engenharia,6000.0,Fallback,0.0,6000.0,6000.0,6000.0,6000.0,Estável,RETRAÇÃO LEVE
213415,Geofisico,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213420,Geoquimico,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213425,Hidrogeologo,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213430,Paleontologo,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213435,Petrografo,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
213440,Oceanógrafo,1601.5,XGBoost,0.9999600237503259,1604.65625,1604.65625,1604.65625,1604.65625,Estável,RETRAÇÃO LEVE
214005,Engenheiro Ambiental,5958.7555555555555,XGBoost,0.9999693296751637,5943.1376953125,5943.1376953125,5943.1376953125,5943.1376953125,Estável,RETRAÇÃO LEVE
214010,Tecnólogo em Meio Ambiente,3284.5625,XGBoost,0.9999756384474142,3284.002685546875,3284.002685546875,3284.002685546875,3284.002685546875,Estável,RETRAÇÃO LEVE
214105,Arquiteto de Edificacoes,3293.035897435898,XGBoost,0.9999648236143004,3287.9072265625,3287.9072265625,3287.9072265625,3287.9072265625,Estável,RETRAÇÃO LEVE
214110,Arquiteto de Interiores,3743.4,XGBoost,0.9999664247908366,3740.65576171875,3740.65576171875,3740.65576171875,3740.65576171875,Estável,CRESCIMENTO LEVE
214115,Arquiteto de Patrimonio,820.5,Linear,1.0,4918.0,9015.5,13113.0,17210.5,Crescente,CRESCIMENTO LEVE
214120,Arquiteto Paisagista,7247.285714285714,XGBoost,0.9999666187548819,7221.78759765625,7221.78759765625,7221.78759765625,7221.78759765625,Estável,CRESCIMENTO LEVE
214125,Arquiteto Urbanista,4050.0,XGBoost,0.9999690741696388,4039.17626953125,4039.17626953125,4039.17626953125,4039.17626953125,Estável,CRESCIMENTO LEVE
214130,Urbanista,10395.0,Fallback,0.0,10395.0,10395.0,10395.0,10395.0,Estável,RETRAÇÃO LEVE
214205,Engenheiro Civil,5895.556922508164,XGBoost,0.999966031015962,5881.63134765625,5881.63134765625,5881.63134765625,5881.63134765625,Estável,CRESCIMENTO LEVE
214210,Engenheiro Civil (Aeroportos),2153.0,XGBoost,0.9999624763900313,2167.855224609375,2167.855224609375,2167.855224609375,2167.855224609375,Estável,RETRAÇÃO LEVE
214215,Engenheiro Civil (Edificacoes),3520.88025210084,XGBoost,0.9999694817876025,3515.3984375,3515.3984375,3515.3984375,3515.3984375,Estável,RETRAÇÃO LEVE
214220,Engenheiro Civil (Estruturas Metalicas),2942.0,XGBoost,0.9999648141947656,2941.562255859375,2941.562255859375,2941.562255859375,2941.562255859375,Estável,RETRAÇÃO LEVE
214225,Engenheiro Civil (Ferrovias e Metrovias),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214230,Engenheiro Civil (Geotecnia),10309.5,XGBoost,0.9999794942723753,10303.4912109375,10303.4912109375,10303.4912109375,10303.4912109375,Estável,RETRAÇÃO LEVE
214235,Engenheiro Civil (Hidrologia),1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
214240,Engenheiro Civil (Hidraulica),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214245,Engenheiro Civil (Pontes e Viadutos),20775.166666666668,XGBoost,0.9999667444152943,20732.953125,20732.953125,20732.953125,20732.953125,Estável,CRESCIMENTO LEVE
214250,Engenheiro Civil (Portos e Vias Navegaveis),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214255,Engenheiro Civil (Rodovias),6952.309941520467,XGBoost,0.9999658259505052,6938.32421875,6938.32421875,6938.32421875,6938.32421875,Estável,CRESCIMENTO LEVE
214260,Engenheiro Civil (Saneamento),15076.5,XGBoost,0.9999711791580147,15007.5634765625,15007.5634765625,15007.5634765625,15007.5634765625,Estável,CRESCIMENTO LEVE
214265,Engenheiro Civil (Tuneis),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214270,Engenheiro Civil (Transportes e Transito),2443.575,XGBoost,0.9999606213362743,2443.165283203125,2443.165283203125,2443.165283203125,2443.165283203125,Estável,RETRAÇÃO LEVE
214275,Engenheiro Ambiental (Desativado em 2010),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214280,Tecnólogo em Construção Civil,3232.3142857142857,XGBoost,0.9999702804965239,3221.903564453125,3221.903564453125,3221.903564453125,3221.903564453125,Estável,CRESCIMENTO LEVE
214305,Engenheiro Eletricista,4423.93640699523,XGBoost,0.9999672602102896,4423.78125,4423.78125,4423.78125,4423.78125,Estável,RETRAÇÃO LEVE
214310,Engenheiro Eletronico,2802.25,XGBoost,0.9999613515335899,2800.244384765625,2800.244384765625,2800.244384765625,2800.244384765625,Estável,RETRAÇÃO LEVE
214315,Engenheiro Eletricista de Manutencao,6400.822916666666,XGBoost,0.9999618731916728,6387.14599609375,6387.14599609375,6387.14599609375,6387.14599609375,Estável,RETRAÇÃO LEVE
214320,Engenheiro Eletricista de Projetos,9148.333333333334,XGBoost,0.9999622759940453,9126.46875,9126.46875,9126.46875,9126.46875,Estável,CRESCIMENTO LEVE
214325,Engenheiro Eletronico de Manutencao,5050.5,Linear,1.0,2803.0,555.5,-1692.0,-3939.5,Decrescente,RETRAÇÃO LEVE
214330,Engenheiro Eletronico de Projetos,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,CRESCIMENTO LEVE
214335,Engenheiro de Manutencao de Telecomunicacoes,8550.333333333332,XGBoost,0.9999750773666046,8520.28125,8520.28125,8520.28125,8520.28125,Estável,RETRAÇÃO LEVE
214340,Engenheiro de Telecomunicacoes,4401.0,XGBoost,0.9999758590131529,4411.1103515625,4411.1103515625,4411.1103515625,4411.1103515625,Estável,CRESCIMENTO LEVE
214345,Engenheiro Projetista de Telecomunicacoes,5802.0,Linear,1.0,28302.0,50802.0,73302.0,95802.0,Crescente,CRESCIMENTO LEVE
214350,Engenheiro de Redes de Comunicacao,3591.0,Fallback,0.0,3591.0,3591.0,3591.0,3591.0,Estável,RETRAÇÃO LEVE
214355,Engenheiro de Controle e Automacao,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214360,Tecnologo em Eletricidade,1975.5,XGBoost,0.9999624819726002,1970.9749755859375,1970.9749755859375,1970.9749755859375,1970.9749755859375,Estável,RETRAÇÃO LEVE
214365,Tecnologo em Eletronica,2044.25,XGBoost,0.9999602212478198,2040.1153564453125,2040.1153564453125,2040.1153564453125,2040.1153564453125,Estável,CRESCIMENTO LEVE
214370,Tecnólogo em Telecomunicações,1409.0000000000002,XGBoost,0.9999692935982968,1412.75146484375,1412.75146484375,1412.75146484375,1412.75146484375,Estável,CRESCIMENTO LEVE
214405,Engenheiro Mecanico,4948.108333333334,XGBoost,0.999967111245671,4944.24609375,4944.24609375,4944.24609375,4944.24609375,Estável,CRESCIMENTO LEVE
214410,Engenheiro Mecanico Automotivo,1727.75,XGBoost,0.999970085397969,1737.43798828125,1737.43798828125,1737.43798828125,1737.43798828125,Estável,RETRAÇÃO LEVE
214415,Engenheiro Mecanico (Energia Nuclear),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214420,Engenheiro Mecanico Industrial,6152.5,XGBoost,0.9999630927297865,6147.0224609375,6147.0224609375,6147.0224609375,6147.0224609375,Estável,CRESCIMENTO LEVE
214425,Engenheiro Aeronautico,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214430,Engenheiro Naval,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
214435,Tecnólogo em Fabricação Mecânica,4097.666666666666,XGBoost,0.9999662736596865,4091.939697265625,4091.939697265625,4091.939697265625,4091.939697265625,Estável,CRESCIMENTO LEVE
214505,Engenheiro Quimico,3503.916666666667,XGBoost,0.9999793849406534,3507.462646484375,3507.462646484375,3507.462646484375,3507.462646484375,Estável,CRESCIMENTO LEVE
214510,Engenheiro Quimico (Industria Quimica),5541.611111111111,XGBoost,0.9999624777741214,5526.6103515625,5526.6103515625,5526.6103515625,5526.6103515625,Estável,RETRAÇÃO LEVE
214515,"Engenheiro Quimico (Mineracao, Metalurgia, Siderurgia, Cimenteira e Ceramica)",,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214520,Engenheiro Quimico (Papel e Celulose),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214525,Engenheiro Quimico (Petroleo e Borracha),1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
214530,Engenheiro Quimico (Utilidades e Meio Ambiente),1212.0,Fallback,0.0,1212.0,1212.0,1212.0,1212.0,Estável,CRESCIMENTO LEVE
214535,Tecnólogo em Produção Sulcroalcooleira,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
214605,Engenheiro de Materiais,3680.4,Fallback,0.0,3680.4,3680.4,3680.4,3680.4,Estável,CRESCIMENTO LEVE
214610,Engenheiro Metalurgista,1401.8,Prophet,0.9999999179631676,405.0730682049808,-592.1091802969347,-1589.2914287988506,-2587.0197792988506,Decrescente,RETRAÇÃO LEVE
214615,Tecnólogo em Metalurgia,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
214705,Engenheiro de Minas,4101.5,XGBoost,0.9999662317394923,4099.0205078125,4099.0205078125,4099.0205078125,4099.0205078125,Estável,RETRAÇÃO LEVE
214710,Engenheiro de Minas (Beneficiamento),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214715,Engenheiro de Minas (Lavra a Ceu Aberto),12904.0,XGBoost,0.9999760636508356,12868.6513671875,12868.6513671875,12868.6513671875,12868.6513671875,Estável,RETRAÇÃO LEVE
214720,Engenheiro de Minas (Lavra Subterranea),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214725,Engenheiro de Minas (Pesquisa Mineral),25765.0,Fallback,0.0,25765.0,25765.0,25765.0,25765.0,Estável,RETRAÇÃO LEVE
214730,Engenheiro de Minas (Planejamento),7000.0,Fallback,0.0,7000.0,7000.0,7000.0,7000.0,Estável,RETRAÇÃO LEVE
214735,Engenheiro de Minas (Processo),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214740,Engenheiro de Minas (Projeto),11695.5,Linear,1.0,12123.0,12550.5,12978.0,13405.5,Crescente,CRESCIMENTO LEVE
214745,Tecnólogo em Petróleo e Gás,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214750,Tecnólogo em Rochas Ornamentais,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
214805,Engenheiro Agrimensor,4500.0,Fallback,0.0,4500.0,4500.0,4500.0,4500.0,Estável,RETRAÇÃO LEVE
214810,Engenheiro Cartografo,1302.0,XGBoost,0.9999600170349398,1301.737548828125,1301.737548828125,1301.737548828125,1301.737548828125,Estável,RETRAÇÃO LEVE
214905,Engenheiro de Producao,5289.047619047619,XGBoost,0.9999604057159034,5278.2275390625,5278.2275390625,5278.2275390625,5278.2275390625,Estável,RETRAÇÃO LEVE
214910,Engenheiro de Controle de Qualidade,5933.214285714286,XGBoost,0.9999765413500908,5930.1640625,5930.1640625,5930.1640625,5930.1640625,Estável,CRESCIMENTO LEVE
